,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
4393,3222296,94,edison,2020-11-04T20:58:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4394,3222487,94,edison,2020-11-04T21:08:58Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4395,3223032,94,edison,2020-11-04T21:18:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4396,3223200,94,edison,2020-11-04T21:48:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4397,3223455,94,edison,2020-11-04T21:58:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4398,3223830,94,edison,2020-11-04T22:08:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4399,3227153,94,edison,2020-11-04T22:18:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4400,3227157,94,edison,2020-11-04T22:28:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4401,3227159,94,edison,2020-11-04T22:38:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4402,3227166,94,edison,2020-11-04T22:48:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4403,3227169,94,edison,2020-11-04T22:58:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4404,3228684,95,edison,2020-11-04T23:08:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4405,3228709,95,edison,2020-11-04T23:18:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4406,3231491,95,edison,2020-11-04T23:43:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4407,3231638,95,edison,2020-11-04T23:59:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4408,3232130,95,edison,2020-11-05T00:10:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4409,3232386,95,edison,2020-11-05T00:25:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4410,3241359,95,edison,2020-11-05T00:29:49Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4411,3241935,95,edison,2020-11-05T00:40:58Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4412,3247653,95,edison,2020-11-05T01:38:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.526,0
4413,3256762,95,edison,2020-11-05T01:48:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4414,3257234,95,edison,2020-11-05T03:18:46Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4415,3257243,95,edison,2020-11-05T03:28:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4416,3257272,95,edison,2020-11-05T03:38:44Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4417,3257303,95,edison,2020-11-05T03:48:51Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4418,3257315,95,edison,2020-11-05T03:58:47Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4419,3257327,95,edison,2020-11-05T04:08:43Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4420,3257340,95,edison,2020-11-05T04:18:47Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4421,3257346,95,edison,2020-11-05T04:28:47Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4422,3257379,95,edison,2020-11-05T04:38:53Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4423,3257381,95,edison,2020-11-05T04:48:54Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4424,3257393,95,edison,2020-11-05T04:58:43Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4425,3257404,95,edison,2020-11-05T05:08:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4426,3257417,95,edison,2020-11-05T05:18:44Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4427,3257439,95,edison,2020-11-05T05:28:45Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4428,3257459,95,edison,2020-11-05T05:38:43Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4429,3257476,95,edison,2020-11-05T05:48:52Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4430,3257487,95,edison,2020-11-05T05:58:45Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4431,3257495,95,edison,2020-11-05T06:08:45Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4432,3257498,95,edison,2020-11-05T15:58:43Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4433,3257507,95,edison,2020-11-05T16:38:46Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4434,3257514,95,edison,2020-11-05T18:18:53Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4435,3257562,95,edison,2020-11-05T18:28:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4436,3257587,95,edison,2020-11-05T20:28:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4437,3259112,95,edison,2020-11-05T20:38:40Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4438,3259179,95,edison,2020-11-05T20:58:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4439,3260094,95,edison,2020-11-05T21:08:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4440,3260471,95,edison,2020-11-05T21:18:40Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4441,3260857,95,edison,2020-11-05T21:28:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4442,3260946,95,edison,2020-11-05T21:38:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4443,3261008,95,edison,2020-11-05T21:48:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4444,3261285,95,edison,2020-11-05T21:58:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4445,3261528,96,edison,2020-11-05T22:18:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4446,3261612,96,edison,2020-11-05T22:28:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4447,3261712,96,edison,2020-11-05T22:38:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4448,3261749,96,edison,2020-11-05T22:48:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4449,3262021,96,edison,2020-11-05T22:58:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4450,3262190,96,edison,2020-11-05T23:08:37Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4451,3262545,96,edison,2020-11-06T00:28:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4452,3262546,96,edison,2020-11-06T00:58:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4453,3268532,96,edison,2020-11-06T15:41:17Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4454,3269618,96,edison,2020-11-06T15:42:44Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4455,3269777,96,edison,2020-11-06T16:03:20Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4456,3269785,96,edison,2020-11-06T17:08:41Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4457,3269786,96,edison,2020-11-06T17:18:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4458,3269790,96,edison,2020-11-06T17:28:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4459,3269805,96,edison,2020-11-06T18:10:48Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4460,3269821,96,edison,2020-11-06T18:15:35Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4461,3269921,96,edison,2020-11-06T18:17:57Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4462,3269923,96,edison,2020-11-06T18:22:58Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4463,3269928,96,edison,2020-11-06T18:25:34Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4464,3269932,96,edison,2020-11-06T18:27:28Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4465,3269946,96,edison,2020-11-06T18:29:56Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4466,3270572,96,edison,2020-11-06T18:38:27Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4467,3270575,96,edison,2020-11-06T18:45:20Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4468,3270578,96,edison,2020-11-06T18:50:08Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4469,3270582,96,edison,2020-11-06T18:55:50Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4470,3270707,96,edison,2020-11-06T19:08:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4471,3270711,96,edison,2020-11-06T19:18:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4472,3270734,96,edison,2020-11-06T19:28:40Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4473,3270736,96,edison,2020-11-06T19:58:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4474,3270738,96,edison,2020-11-06T20:48:37Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4475,3270742,96,edison,2020-11-06T21:08:40Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4476,3270744,96,edison,2020-11-06T21:18:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4477,3270798,96,edison,2020-11-06T21:28:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4478,3270799,96,edison,2020-11-06T21:48:41Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4479,3270801,96,edison,2020-11-06T21:58:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4480,3270802,96,edison,2020-11-06T22:08:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4481,3270816,96,edison,2020-11-06T22:18:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4482,3270818,96,edison,2020-11-06T22:28:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4483,3270821,96,edison,2020-11-06T22:38:37Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4484,3270827,96,edison,2020-11-06T22:48:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4485,3270831,96,edison,2020-11-06T22:58:43Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4486,3270835,96,edison,2020-11-06T23:08:39Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4487,3270904,96,edison,2020-11-06T23:18:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4488,3270915,96,edison,2020-11-07T00:28:42Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4489,3270921,96,edison,2020-11-07T15:08:37Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4490,3270982,96,edison,2020-11-07T15:18:42Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4491,3271092,96,edison,2020-11-07T15:28:38Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4492,3271156,96,edison,2020-11-07T15:38:37Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4493,3271184,96,edison,2020-11-07T15:48:46Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4494,3271288,96,edison,2020-11-07T20:28:46Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4495,3271288,99,edison,2020-11-08T16:28:28Z,minnesota,3300000,1323232,2936561,2945233,0.454,0.525,0
4496,0,0,edison,2020-11-04T09:00:43Z,missouri,3090000,1594511,2757323,2827673,0.0,0.0,0
4497,709,0,edison,2020-11-04T01:13:29Z,missouri,3090000,1594511,2757323,2827673,0.681,0.305,0
4498,1440,0,edison,2020-11-04T01:16:15Z,missouri,3090000,1594511,2757323,2827673,0.643,0.346,0
4499,2107,0,edison,2020-11-04T01:23:50Z,missouri,3090000,1594511,2757323,2827673,0.657,0.331,0
4500,3493,0,edison,2020-11-04T01:25:39Z,missouri,3090000,1594511,2757323,2827673,0.614,0.372,0
4501,5142,0,edison,2020-11-04T01:26:22Z,missouri,3090000,1594511,2757323,2827673,0.636,0.349,0
4502,10978,0,edison,2020-11-04T01:28:30Z,missouri,3090000,1594511,2757323,2827673,0.648,0.339,0
4503,12901,0,edison,2020-11-04T01:29:03Z,missouri,3090000,1594511,2757323,2827673,0.632,0.355,0
4504,13974,0,edison,2020-11-04T01:31:53Z,missouri,3090000,1594511,2757323,2827673,0.644,0.343,0
4505,14433,0,edison,2020-11-04T01:34:57Z,missouri,3090000,1594511,2757323,2827673,0.644,0.342,0
4506,14555,0,edison,2020-11-04T01:38:07Z,missouri,3090000,1594511,2757323,2827673,0.647,0.34,0
4507,17336,1,edison,2020-11-04T01:38:54Z,missouri,3090000,1594511,2757323,2827673,0.639,0.349,0
4508,18659,1,edison,2020-11-04T01:39:24Z,missouri,3090000,1594511,2757323,2827673,0.645,0.342,0
4509,20397,1,edison,2020-11-04T01:39:54Z,missouri,3090000,1594511,2757323,2827673,0.653,0.335,0
4510,73611,2,edison,2020-11-04T01:41:20Z,missouri,3090000,1594511,2757323,2827673,0.453,0.534,0
4511,75895,2,edison,2020-11-04T01:44:33Z,missouri,3090000,1594511,2757323,2827673,0.461,0.527,0
4512,76228,2,edison,2020-11-04T01:46:24Z,missouri,3090000,1594511,2757323,2827673,0.463,0.525,0
4513,77084,2,edison,2020-11-04T01:46:50Z,missouri,3090000,1594511,2757323,2827673,0.467,0.521,0
4514,79871,3,edison,2020-11-04T01:47:01Z,missouri,3090000,1594511,2757323,2827673,0.475,0.513,0
4515,80810,3,edison,2020-11-04T01:49:47Z,missouri,3090000,1594511,2757323,2827673,0.479,0.509,0
4516,81778,3,edison,2020-11-04T01:51:52Z,missouri,3090000,1594511,2757323,2827673,0.483,0.504,0
4517,82665,3,edison,2020-11-04T01:53:20Z,missouri,3090000,1594511,2757323,2827673,0.487,0.5,0
4518,83416,3,edison,2020-11-04T01:53:59Z,missouri,3090000,1594511,2757323,2827673,0.49,0.497,0
4519,304964,10,edison,2020-11-04T01:54:22Z,missouri,3090000,1594511,2757323,2827673,0.337,0.652,0
4520,305598,10,edison,2020-11-04T01:54:40Z,missouri,3090000,1594511,2757323,2827673,0.339,0.651,0
4521,309721,10,edison,2020-11-04T01:55:00Z,missouri,3090000,1594511,2757323,2827673,0.345,0.644,0
4522,312488,10,edison,2020-11-04T01:55:09Z,missouri,3090000,1594511,2757323,2827673,0.349,0.641,0
4523,313574,10,edison,2020-11-04T01:57:05Z,missouri,3090000,1594511,2757323,2827673,0.351,0.639,0
4524,316029,10,edison,2020-11-04T01:58:28Z,missouri,3090000,1594511,2757323,2827673,0.354,0.636,0
4525,318176,10,edison,2020-11-04T01:59:04Z,missouri,3090000,1594511,2757323,2827673,0.357,0.632,0
4526,330793,11,edison,2020-11-04T02:01:15Z,missouri,3090000,1594511,2757323,2827673,0.373,0.617,0
4527,334273,11,edison,2020-11-04T02:04:03Z,missouri,3090000,1594511,2757323,2827673,0.376,0.613,0
4528,338303,11,edison,2020-11-04T02:05:42Z,missouri,3090000,1594511,2757323,2827673,0.382,0.607,0
4529,342542,11,edison,2020-11-04T02:06:50Z,missouri,3090000,1594511,2757323,2827673,0.386,0.603,0
4530,345748,11,edison,2020-11-04T02:07:32Z,missouri,3090000,1594511,2757323,2827673,0.39,0.599,0
4531,349089,11,edison,2020-11-04T02:09:12Z,missouri,3090000,1594511,2757323,2827673,0.394,0.595,0
4532,349629,11,edison,2020-11-04T02:09:32Z,missouri,3090000,1594511,2757323,2827673,0.394,0.595,0
4533,352956,11,edison,2020-11-04T02:10:17Z,missouri,3090000,1594511,2757323,2827673,0.398,0.591,0
4534,385452,12,edison,2020-11-04T02:11:25Z,missouri,3090000,1594511,2757323,2827673,0.409,0.579,0
4535,390712,13,edison,2020-11-04T02:11:52Z,missouri,3090000,1594511,2757323,2827673,0.413,0.575,0
4536,409662,13,edison,2020-11-04T02:13:56Z,missouri,3090000,1594511,2757323,2827673,0.424,0.564,0
4537,411463,13,edison,2020-11-04T02:15:00Z,missouri,3090000,1594511,2757323,2827673,0.426,0.562,0
4538,413803,13,edison,2020-11-04T02:15:25Z,missouri,3090000,1594511,2757323,2827673,0.427,0.561,0
4539,416077,13,edison,2020-11-04T02:16:47Z,missouri,3090000,1594511,2757323,2827673,0.429,0.559,0
4540,463065,15,edison,2020-11-04T02:19:07Z,missouri,3090000,1594511,2757323,2827673,0.396,0.592,0
4541,476968,15,edison,2020-11-04T02:20:14Z,missouri,3090000,1594511,2757323,2827673,0.408,0.581,0
4542,478855,15,edison,2020-11-04T02:20:53Z,missouri,3090000,1594511,2757323,2827673,0.409,0.579,0
4543,495938,16,edison,2020-11-04T02:21:47Z,missouri,3090000,1594511,2757323,2827673,0.413,0.575,0
4544,500487,16,edison,2020-11-04T02:24:11Z,missouri,3090000,1594511,2757323,2827673,0.414,0.574,0
4545,510198,17,edison,2020-11-04T02:25:07Z,missouri,3090000,1594511,2757323,2827673,0.419,0.569,0
4546,511037,17,edison,2020-11-04T02:25:47Z,missouri,3090000,1594511,2757323,2827673,0.42,0.568,0
4547,514880,17,edison,2020-11-04T02:26:14Z,missouri,3090000,1594511,2757323,2827673,0.423,0.565,0
4548,532048,17,edison,2020-11-04T02:26:59Z,missouri,3090000,1594511,2757323,2827673,0.437,0.551,0
4549,537620,17,edison,2020-11-04T02:28:21Z,missouri,3090000,1594511,2757323,2827673,0.44,0.548,0
4550,556768,18,edison,2020-11-04T02:28:39Z,missouri,3090000,1594511,2757323,2827673,0.448,0.54,0
4551,558624,18,edison,2020-11-04T02:29:51Z,missouri,3090000,1594511,2757323,2827673,0.449,0.539,0
4552,580732,19,edison,2020-11-04T02:30:26Z,missouri,3090000,1594511,2757323,2827673,0.462,0.525,0
4553,588109,19,edison,2020-11-04T02:30:57Z,missouri,3090000,1594511,2757323,2827673,0.466,0.522,0
4554,591300,19,edison,2020-11-04T02:31:30Z,missouri,3090000,1594511,2757323,2827673,0.468,0.52,0
4555,595649,19,edison,2020-11-04T02:31:49Z,missouri,3090000,1594511,2757323,2827673,0.47,0.518,0
4556,602973,20,edison,2020-11-04T02:31:59Z,missouri,3090000,1594511,2757323,2827673,0.473,0.514,0
4557,602977,20,edison,2020-11-04T02:33:00Z,missouri,3090000,1594511,2757323,2827673,0.473,0.514,0
4558,605406,20,edison,2020-11-04T02:33:03Z,missouri,3090000,1594511,2757323,2827673,0.475,0.513,0
4559,615069,20,edison,2020-11-04T02:34:17Z,missouri,3090000,1594511,2757323,2827673,0.478,0.509,0
4560,615881,20,edison,2020-11-04T02:34:33Z,missouri,3090000,1594511,2757323,2827673,0.479,0.509,0
4561,625230,20,edison,2020-11-04T02:35:48Z,missouri,3090000,1594511,2757323,2827673,0.483,0.505,0
4562,643395,21,edison,2020-11-04T02:37:09Z,missouri,3090000,1594511,2757323,2827673,0.492,0.496,0
4563,646521,21,edison,2020-11-04T02:38:19Z,missouri,3090000,1594511,2757323,2827673,0.493,0.494,0
4564,650672,21,edison,2020-11-04T02:38:51Z,missouri,3090000,1594511,2757323,2827673,0.496,0.492,0
4565,650994,21,edison,2020-11-04T02:40:35Z,missouri,3090000,1594511,2757323,2827673,0.496,0.492,0
4566,661472,21,edison,2020-11-04T02:41:31Z,missouri,3090000,1594511,2757323,2827673,0.5,0.487,0
4567,666228,22,edison,2020-11-04T02:41:40Z,missouri,3090000,1594511,2757323,2827673,0.502,0.486,0
4568,671345,22,edison,2020-11-04T02:41:51Z,missouri,3090000,1594511,2757323,2827673,0.504,0.484,0
4569,678415,22,edison,2020-11-04T02:42:31Z,missouri,3090000,1594511,2757323,2827673,0.507,0.481,0
4570,707376,23,edison,2020-11-04T02:43:45Z,missouri,3090000,1594511,2757323,2827673,0.505,0.482,0
4571,720763,23,edison,2020-11-04T02:45:35Z,missouri,3090000,1594511,2757323,2827673,0.506,0.481,0
4572,732421,24,edison,2020-11-04T02:46:11Z,missouri,3090000,1594511,2757323,2827673,0.51,0.477,0
4573,738054,24,edison,2020-11-04T02:46:58Z,missouri,3090000,1594511,2757323,2827673,0.512,0.475,0
4574,762779,25,edison,2020-11-04T02:47:13Z,missouri,3090000,1594511,2757323,2827673,0.52,0.467,0
4575,767386,25,edison,2020-11-04T02:48:04Z,missouri,3090000,1594511,2757323,2827673,0.521,0.465,0
4576,777140,25,edison,2020-11-04T02:48:30Z,missouri,3090000,1594511,2757323,2827673,0.525,0.462,0
4577,785994,25,edison,2020-11-04T02:50:43Z,missouri,3090000,1594511,2757323,2827673,0.528,0.458,0
4578,813703,26,edison,2020-11-04T02:51:44Z,missouri,3090000,1594511,2757323,2827673,0.519,0.467,0
4579,815722,26,edison,2020-11-04T02:52:06Z,missouri,3090000,1594511,2757323,2827673,0.52,0.467,0
4580,818119,26,edison,2020-11-04T02:53:22Z,missouri,3090000,1594511,2757323,2827673,0.52,0.466,0
4581,829058,27,edison,2020-11-04T02:53:57Z,missouri,3090000,1594511,2757323,2827673,0.523,0.463,0
4582,837931,27,edison,2020-11-04T02:54:45Z,missouri,3090000,1594511,2757323,2827673,0.525,0.461,0
4583,841170,27,edison,2020-11-04T02:55:09Z,missouri,3090000,1594511,2757323,2827673,0.526,0.46,0
4584,846509,27,edison,2020-11-04T02:55:15Z,missouri,3090000,1594511,2757323,2827673,0.528,0.458,0
4585,850043,28,edison,2020-11-04T02:55:33Z,missouri,3090000,1594511,2757323,2827673,0.53,0.457,0
4586,850046,28,edison,2020-11-04T02:56:19Z,missouri,3090000,1594511,2757323,2827673,0.53,0.457,0
4587,895969,29,edison,2020-11-04T02:56:45Z,missouri,3090000,1594511,2757323,2827673,0.534,0.452,0
4588,898537,29,edison,2020-11-04T02:58:10Z,missouri,3090000,1594511,2757323,2827673,0.535,0.451,0
4589,899683,29,edison,2020-11-04T02:59:33Z,missouri,3090000,1594511,2757323,2827673,0.535,0.451,0
4590,902782,29,edison,2020-11-04T02:59:47Z,missouri,3090000,1594511,2757323,2827673,0.536,0.45,0
4591,959206,31,edison,2020-11-04T03:00:33Z,missouri,3090000,1594511,2757323,2827673,0.55,0.436,0
4592,975515,32,edison,2020-11-04T03:00:39Z,missouri,3090000,1594511,2757323,2827673,0.553,0.432,0
4593,978821,32,edison,2020-11-04T03:01:43Z,missouri,3090000,1594511,2757323,2827673,0.554,0.432,0
4594,990173,32,edison,2020-11-04T03:01:56Z,missouri,3090000,1594511,2757323,2827673,0.555,0.43,0
4595,994614,32,edison,2020-11-04T03:02:37Z,missouri,3090000,1594511,2757323,2827673,0.557,0.429,0
4596,1002831,32,edison,2020-11-04T03:04:26Z,missouri,3090000,1594511,2757323,2827673,0.559,0.426,0
4597,1011715,33,edison,2020-11-04T03:04:30Z,missouri,3090000,1594511,2757323,2827673,0.561,0.424,0
4598,1019931,33,edison,2020-11-04T03:05:32Z,missouri,3090000,1594511,2757323,2827673,0.562,0.423,0
4599,1025950,33,edison,2020-11-04T03:09:03Z,missouri,3090000,1594511,2757323,2827673,0.562,0.423,0
4600,1047577,34,edison,2020-11-04T03:09:31Z,missouri,3090000,1594511,2757323,2827673,0.565,0.42,0
4601,1067498,35,edison,2020-11-04T03:10:37Z,missouri,3090000,1594511,2757323,2827673,0.569,0.416,0
4602,1108283,36,edison,2020-11-04T03:11:51Z,missouri,3090000,1594511,2757323,2827673,0.577,0.408,0
4603,1111616,36,edison,2020-11-04T03:13:49Z,missouri,3090000,1594511,2757323,2827673,0.577,0.408,0
4604,1150030,37,edison,2020-11-04T03:14:34Z,missouri,3090000,1594511,2757323,2827673,0.581,0.404,0
4605,1153537,37,edison,2020-11-04T03:17:05Z,missouri,3090000,1594511,2757323,2827673,0.581,0.404,0
4606,1157421,37,edison,2020-11-04T03:17:52Z,missouri,3090000,1594511,2757323,2827673,0.582,0.403,0
